GEOID,UNDER18,AGE18_64,OVER64
330019656001045,0,0,1
330019656001046,2,9,3
330019656001047,19,71,19
330019656001048,0,0,0
330019656001049,0,0,0
330019656001050,0,0,0
330019656001051,0,4,0
330019656001052,0,4,0
330019656001053,0,0,0
330019656001054,10,17,1
330019656001055,0,0,0
330019656001056,2,3,1
330019656001057,0,2,2
330019656001058,0,1,1
330019656001059,0,0,0
330019656001060,2,6,0
330019656001061,0,0,0
330019656001062,1,4,1
330019656001063,0,2,0
330019656001064,0,0,2
330019656002000,21,77,8
330019656002001,0,0,0
330019656002002,23,45,9
330019656002003,3,4,0
330019656002004,2,2,0
330019656002005,1,7,0
330019656002006,0,0,0
330019656002007,0,0,0
330019656002008,0,0,0
330019656002009,24,78,13
330019656002010,3,2,0
330019656002011,1,4,0
330019656002012,0,2,0
330019656002013,7,25,6
330019656002014,2,11,4
330019656002015,2,10,0
330019656002016,0,1,0
330019656002017,0,0,0
330019656002018,0,0,0
330019656002019,6,40,3
330019656002020,0,0,0
330019656002021,0,2,0
330019656002022,0,0,0
330019656002023,3,2,0
330019656002024,0,4,0
330019656002025,0,0,0
330019656002026,0,0,0
330019656002027,0,0,0
330019656002028,0,1,1
330019656002029,0,0,0
330019656002030,0,12,1
330019656002031,3,20,2
330019656002032,10,38,9
330019656002033,0,0,0
330019656002034,0,0,0
330019656002035,1,5,1
330019656002036,0,2,1
330019656002037,0,0,0
330019656002038,0,0,0
330019656002039,0,0,0
330019656002040,0,0,0
330019656002041,0,0,0
330019656002042,0,0,0
330019656002043,36,57,7
330019656002044,0,0,0
330019656002045,0,0,0
330019656002046,2,10,1
330019656002047,0,0,0
330019656002048,0,0,0
330019656002049,0,0,6
330019656002050,0,0,0
330019656002051,1,2,0
330019656002052,20,114,28
330019656002053,1,6,1
330019656002054,0,2,0
330019656002055,4,6,0
330019656002056,14,34,1
330019656002057,0,0,0
330019656002058,2,5,2
330019656002059,0,2,3
330019656002060,2,4,0
330019656002061,28,70,7
330019656002062,23,64,19
330019656002063,3,8,3
330019656002064,0,0,0
330019656002065,19,54,11
330019656002066,0,2,1
330019656002067,2,6,1
330019656002068,0,0,0
330019656002069,3,2,0
330019656002070,0,0,0
330019656002071,4,11,5
330019656002072,3,10,9
330019656002073,0,0,0
330019656002074,0,0,0
330019656002075,10,27,3
330019656002076,2,2,0
330019656002077,0,0,0
330019656002078,26,63,5
330019656002079,9,12,0
330019656002080,0,14,0
330019656002081,11,21,2
330019656003000,5,8,4
330019656003001,0,0,0
330019656003002,0,0,0
330019656003003,0,0,0
330019656003004,0,0,0
330019656003005,1,9,3
330019656003006,0,0,0
330019656003007,0,0,0
330019656003008,0,0,0
330019656003009,0,1,3
330019656003010,0,0,0
330019656003011,0,0,0
330019656003012,0,0,0
330019656003013,22,63,14
330019656003014,0,0,0
330019656003015,0,0,0
330019656003016,6,13,3
330019656003017,0,4,0
330019656003018,0,0,0
330019656003019,0,0,0
330019656003020,3,3,1
330019656003021,5,8,2
330019656003022,6,20,2
330019656003023,0,0,0
330019656003024,0,1,0
330019656003025,7,8,1
330019656003026,0,0,0
330019656003027,0,4,9
330019656003028,1,7,0
330019656003029,0,1,0
330019656003030,0,0,0
330019656003031,0,0,0
330019656003032,0,0,0
330019656003033,0,0,0
330019656003034,19,40,8
330019656003035,0,0,0
330019656003036,0,2,0
330019656003037,10,24,8
330019656003038,1,2,0
330019656003039,9,18,7
330019656003040,0,0,0
330019656003041,0,0,0
330019656003042,0,0,2
330019656003043,0,0,0
330019656003044,3,21,3
330019656003045,37,131,15
330019656003046,0,0,1
330019656003047,0,0,0
330019656003048,0,0,0
330019656003049,0,0,0
330019656003050,0,4,0
330019656003051,21,54,5
330019656003052,0,0,0
330019656003053,0,1,2
330019656003054,11,21,4
330019656003055,0,0,0
330019656003056,0,0,1
330019656003057,7,27,7
330019656003058,0,6,3
330019656003059,4,11,2
330019656003060,6,10,1
330019656003061,13,37,4
330019656003062,0,0,0
330019656003063,0,2,0
330019656003064,0,1,0
330019656003065,0,0,0
330019656003066,0,2,2
330019656003067,6,29,1
330019656003068,0,0,0
330019656003069,0,0,0
330019656003070,0,0,0
330019656003071,9,21,5
330019656003072,3,8,1
330019656003073,12,10,0
330019656003074,0,0,0
330019657001000,4,8,4
330019657001001,0,0,0
330019657001002,0,0,0
330019657001003,5,5,0
330019657001004,0,3,0
330019657001005,5,14,2
330019657001006,0,5,2
330019657001007,11,38,14
330019657001008,0,0,0
330019657001009,0,0,0
330019657001010,0,0,0
330019657001011,0,4,0
330019657001012,0,1,0
330019657001013,9,30,3
330019657001014,0,0,0
330019657001015,7,22,1
330019657001016,0,8,0
330019657001017,7,23,1
330019657001018,9,50,9
330019657001019,11,14,0
330019657001020,1,4,2
330019657001021,25,75,17
330019657001022,8,26,1
330019657001023,0,0,0
330019657001024,1,2,0
330019657001025,5,8,7
330019657001026,5,16,1
330019657001027,23,51,6
330019657001028,8,26,2
330019657001029,0,0,0
330019657001030,0,1,0
330019657001031,56,96,10
330019657001032,4,9,1
330019657001033,2,12,0
330019657001034,4,11,0
330019657001035,4,18,1
330019657001036,10,20,3
330019657001037,14,13,0
330019657001038,2,5,0
330019657001039,0,0,0
330019657001040,0,1,0
330019657001041,3,2,0
330019657001042,2,8,5
330019657001043,4,16,3
330019657001044,0,0,0
330019657001045,0,0,0
330019657001046,23,67,7
330019657001047,11,24,0
330019657001048,43,90,3
330019657001049,36,63,8
330019657001050,0,0,0
330019657001051,0,0,0
330019657001052,42,132,7
330019657001053,0,0,0
330019657001054,2,10,0
330019657001055,23,39,4
330019657001056,7,12,4
330019657001057,29,72,6
330019657001058,8,15,3
330019657001059,1,4,0
330019657001060,0,2,0
330019657001061,4,7,0
330019657001062,15,51,18
330019657001063,15,28,3
330019657001064,0,0,0
330019657001065,10,21,2
330019657001066,1,1,0
330019657001067,2,8,3
330019657001068,14,22,0
330019657001069,0,0,0
330019657001070,0,5,0
330019657001071,0,0,0
330019657001072,2,2,0
330019657002000,2,13,5
330019657002001,0,5,1
330019657002002,0,0,0
330019657002003,0,0,0
330019657002004,6,31,4
330019657002005,0,0,0
330019657002006,1,3,0
330019657002007,3,9,3
330019657002008,13,26,1
330019657002009,0,0,0
330019657002010,0,0,0
330019657002011,2,4,0
330019657002012,16,50,9
330019657002013,6,16,2
330019657002014,4,20,3
330019657002015,0,0,0
330019657002016,8,33,4
330019657002017,0,1,1
330019657002018,0,5,1
330019657002019,8,49,5
330019657002020,0,0,0
330019657002021,0,0,0
330019657002022,0,3,1
330019657002023,3,10,0
330019657002024,0,0,0
330019657002025,16,16,0
330019657002026,11,19,8
330019657002027,7,11,6
330019657002028,0,5,0
330019657002029,28,62,15
330019657002030,0,0,0
330019657002031,0,0,0
330019657002032,0,0,0
330019657002033,0,1,2
330019657002034,2,13,5
330019657002035,0,2,0
330019657002036,6,23,1
330019657002037,0,0,0
330019657002038,4,8,1
330019657002039,2,5,0
330019657002040,2,4,2
330019657002041,3,6,2
330019657002042,0,0,2
330019657002043,1,2,0
330019657002044,0,0,0
330019657002045,2,9,3
330019657002046,0,1,2
330019657002047,0,3,1
330019657002048,8,26,5
330019657002049,9,15,1
330019657002050,1,7,2
330019657002051,0,2,0
330019657002052,3,6,2
330019657002053,8,35,6
330019657002054,1,3,0
330019657002055,0,0,0
330019657002056,0,0,0
330019657002057,0,0,0
330019657002058,3,16,2
330019657002059,0,0,0
330019657002060,0,2,0
330019657002061,3,10,6
330019657002062,3,3,0
330019657002063,2,6,0
330019657002064,1,9,2
330019657002065,4,9,1
330019657002066,0,0,0
330019657002067,11,16,1
330019657002068,0,10,3
330019657002069,0,0,0
330019657002070,6,14,1
330019657002071,2,2,0
330019657002072,4,11,4
330019657002073,14,35,7
330019657002074,0,0,0
330019657002075,0,0,0
330019657002076,12,37,6
330019657002077,5,9,0
330019657002078,16,42,13
330019657002079,0,0,0
330019657002080,5,15,1
330019657002081,2,5,1
330019657002082,0,0,0
330019657002083,0,0,0
330019657002084,0,1,1
330019657002085,11,24,0
330019657002086,4,19,1
330019657002087,0,0,0
330019657002088,0,12,4
330019657002089,0,0,0
330019657002090,0,0,0
330019657002091,5,23,3
330019657002092,0,0,0
330019657002093,2,3,2
330019657002094,0,0,0
330019657002095,1,7,0
330019657002096,0,0,0
330019657002097,0,0,0
330019657002098,0,0,0
330019657002099,0,2,0
330019657002100,0,0,0
330019657002101,0,0,0
330019657002102,0,0,0
330019657002103,0,0,1
330019657002104,0,0,0
330019657002105,0,0,0
330019657002106,13,33,2
330019657003000,0,0,0
330019657003001,2,10,4
330019657003002,33,69,18
330019657003003,2,5,0
330019657003004,0,7,3
330019657003005,0,1,1
330019657003006,7,11,9
330019657003007,5,14,1
330019657003008,10,19,6
330019657003009,0,0,0
330019657003010,0,0,0
330019657003011,10,25,0
330019657003012,4,2,0
330019657003013,0,2,0
330019657003014,0,0,0
330019657003015,0,0,0
330019657003016,0,2,0
330019657003017,0,0,0
330019657003018,2,5,1
330019657003019,2,2,0
330019657003020,6,31,9
330019657003021,5,14,4
330019657003022,0,0,0
330019657003023,0,0,0
330019657003024,0,0,0
330019657003025,16,45,1
330019657003026,0,0,0
330019657003027,0,0,0
330019657003028,0,0,0
330019657003029,5,8,0
330019657003030,5,32,7
330019657003031,12,35,9
330019657003032,0,0,0
330019657003033,14,40,12
330019657003034,0,0,0
330019657003035,4,22,3
330019657003036,0,0,0
330019657003037,0,5,2
330019657003038,0,0,1
330019657003039,5,16,5
330019657003040,0,0,0
330019657003041,0,0,0
330019657003042,3,4,0
330019657003043,1,6,1
330019657003044,8,34,10
330019657003045,0,0,0
330019657003046,0,1,1
330019657003047,3,2,0
330019657003048,0,0,0
330019657003049,5,13,0
330019657003050,1,8,4
330019657003051,3,10,0
330019657003052,0,0,1
330019657003053,0,0,0
330019657003054,10,34,10
330019657003055,0,0,0
330019657003056,3,2,0
330019657003057,3,2,0
330019657003058,0,0,0
330019657003059,9,23,0
330019657003060,0,0,0
330019657003061,0,0,0
330019657003062,3,4,6
330019657003063,9,14,3
330019657003064,0,0,0
330019657003065,1,7,1
330019657003066,0,0,0
330019657003067,0,0,0
330019657003068,13,20,4
330019657003069,4,5,0
330019657003070,0,4,0
330019657003071,3,9,0
330019657003072,5,17,2
330019657003073,5,13,4
330019657003074,4,15,5
330019657003075,3,18,2
330019657003076,0,0,0
330019657003077,2,7,0
330019657003078,0,6,3
330019657003079,0,0,0
330019657003080,0,0,0
330019657003081,7,11,2
330019657003082,0,0,0
330019657003083,7,16,2
330019657003084,0,0,0
330019657003085,2,2,0
330019657003086,0,1,0
330019658001000,10,36,7
330019658001001,0,0,0
330019658001002,0,0,0
330019658001003,94,242,88
330019658001004,0,2,5
330019658001005,0,4,25
330019658001006,0,0,0
330019658001007,0,1,4
330019658001008,0,0,0
330019658001009,0,0,0
330019658001010,0,0,0
330019658001011,0,0,0
330019658001012,87,244,47
330019658001013,3,14,4
330019658001014,0,0,0
330019658001015,0,0,0
330019658001016,0,0,0
330019658001017,0,0,0
330019658001018,0,2,0
330019658001019,0,0,0
330019658001020,1,7,5
330019658001021,3,10,3
330019658001022,0,0,0
330019658001023,0,0,0
330019658001024,16,68,14
330019658001025,0,0,0
330019658001026,0,2,0
330019658001027,42,104,17
330019658001028,0,0,0
330019658001029,5,4,2
330019658001030,7,36,3
330019658001031,4,11,3
330019658001032,18,38,12
330019658001033,13,32,7
330019658001034,3,9,3
330019658001035,0,0,0
330019658001036,0,2,0
330019658001037,24,72,9
330019658001038,0,0,0
330019658001039,10,62,6
330019658001040,7,20,1
330019658001041,0,0,0
330019658001042,0,2,0
330019658001043,40,66,6
330019658001044,0,0,0
330019658001045,0,0,0
330019658001046,0,0,0
330019658001047,14,45,15
330019658001048,0,0,0
330019658001049,0,0,0
330019658001050,0,0,0
330019658001051,0,0,0
330019658001052,0,0,0
330019658001053,0,0,0
330019658001054,0,0,0
330019658001055,20,48,8
330019658001056,0,0,0
330019658001057,0,0,0
330019658001058,0,0,0
330019658001059,7,13,4
330019658002000,0,0,0
330019658002001,0,0,0
330019658002002,0,0,0
330019658002003,0,0,0
330019658002004,0,0,0
330019658002005,0,0,0
330019658002006,0,1,1
330019658002007,7,20,4
330019658002008,0,0,0
330019658002009,0,0,0
330019658002010,0,0,0
330019658002011,5,19,5
330019658002012,0,0,0
330019658002013,8,29,1
330019658002014,0,0,0
330019658002015,49,169,19
330019658002016,0,0,0
330019658002017,0,0,1
330019658002018,0,0,0
330019658002019,0,0,0
330019658002020,0,0,0
330019658002021,0,0,0
330019658002022,0,0,0
330019658002023,0,0,0
330019658002024,0,0,0
330019658002025,0,0,0
330019658002026,0,0,0
330019658002027,0,0,0
330019658002028,0,0,0
330019658002029,0,0,0
330019658002030,23,72,14
330019658002031,0,0,0
330019658002032,0,0,0
330019658002033,0,0,1
330019658002034,7,12,1
330019658002035,8,23,3
330019658002036,29,81,20
330019658002037,12,19,3
330019658002038,5,25,2
330019658002039,5,20,2
330019658002040,20,50,4
330019658002041,0,0,0
330019658002042,18,86,7
330019658002043,0,0,0
330019658002044,0,0,0
330019658002045,0,0,0
330019658002046,0,4,0
330019658002047,0,0,0
330019658002048,0,0,0
330019658002049,1,5,3
330019658002050,0,0,0
330019658002051,0,0,0
330019658002052,0,7,2
330019658002053,3,10,3
330019658002054,0,0,0
330019658002055,17,103,17
330019658002056,2,2,0
330019658002057,59,177,17
330019658002058,0,0,0
330019658002059,0,0,0
330019658002060,0,2,0
330019658002061,1,1,0
330019658002062,7,56,10
330019658002063,0,0,0
330019658002064,2,15,1
330019658002065,0,0,0
330019658002066,0,0,0
330019658002067,0,8,2
330019658002068,0,0,0
330019658002069,0,0,0
330019658002070,0,0,0
330019658003000,22,75,7
330019658003001,0,0,0
330019658003002,4,13,2
330019658003003,0,0,0
330019658003004,1,12,0
330019658003005,0,0,0
330019658003006,0,0,0
330019658003007,4,9,0
330019658003008,40,97,2
330019658003009,0,0,0
330019658003010,0,0,2
330019658003011,1,2,0
330019658003012,15,45,11
330019658003013,0,0,0
330019658003014,8,33,9
330019658003015,1,2,2
330019658003016,0,0,0
330019658003017,2,5,1
330019658003018,46,81,6
330019658003019,0,0,0
330019658003020,2,16,4
330019658003021,0,0,0
330019658003022,10,11,0
330019658003023,8,30,6
330019658003024,1,4,1
330019658003025,0,0,0
330019658003026,0,0,0
330019658003027,0,0,0
330019658003028,8,19,8
330019658003029,11,18,4
330019658003030,5,17,9
330019658003031,6,14,3
330019658003032,0,2,0
330019658003033,2,3,0
330019658003034,6,14,1
330019658003035,13,17,0
330019658003036,20,23,7
330019658003037,1,12,16
330019658003038,3,15,27
330019658003039,23,130,40
330019658003040,0,0,0
330019658003041,0,8,2
330019658003042,4,19,4
330019658003043,5,28,21
330019658003044,0,0,0
330019658003045,0,4,0
330019658003046,6,14,6
330019658003047,0,1,1
330019658003048,3,5,0
330019658003049,0,0,0
330019658003050,16,70,41
330019658003051,0,0,0
330019658003052,0,0,2
330019658003053,0,0,0
330019658003054,0,0,0
330019658003055,8,15,3
330019658003056,3,8,3
330019658003057,0,0,0
330019658003058,3,11,1
330019658003059,10,33,3
330019658003060,30,70,9
330019658003061,9,20,2
330019658003062,0,0,0
330019658003063,14,32,6
330019658003064,0,0,0
330019658003065,0,0,0
330019658003066,48,98,9
330019658003067,5,9,1
330019658003068,24,29,4
330019658003069,4,22,3
330019658003070,11,46,11
330019658003071,0,3,1
330019658003072,0,4,0
330019658003073,8,16,1
330019658003074,2,3,2
330019658003075,0,3,6
330019658003076,0,0,0
330019658003077,0,2,10
330019658003078,1,6,0
330019658003079,5,9,4
330019658003080,0,0,0
330019658003081,1,7,0
330019658003082,2,4,0
330019658003083,0,0,0
330019658003084,0,0,0
330019658003085,0,0,0
330019658003086,0,0,0
330019658003087,0,0,0
330019658003088,0,0,0
330019658003089,0,0,0
330019658003090,0,0,0
330019658003091,0,0,0
330019658003092,4,27,5
330019658004000,16,49,12
330019658004001,0,0,0
330019658004002,8,13,2
330019658004003,13,21,0
330019658004004,7,25,7
330019658004005,5,9,3
330019658004006,2,6,2
330019658004007,0,0,0
330019658004008,0,0,0
330019658004009,3,23,5
330019658004010,1,12,12
330019658004011,4,15,18
330019658004012,4,9,8
330019658004013,0,0,0
330019658004014,6,15,7
330019658004015,0,13,2
330019658004016,0,0,0
330019658004017,0,0,0
330019658004018,0,0,0
330019658004019,2,12,3
330019658004020,19,72,15
330019658004021,0,1,0
330019658004022,0,2,1
330019658004023,0,0,2
330019658004024,4,43,11
330019658004025,1,5,0
330019658004026,0,0,0
330019658004027,1,5,2
330019658004028,8,24,1
330019658004029,0,0,0
330019658004030,1,6,2
330019658004031,0,0,0
330019658004032,0,0,0
330019658004033,0,4,2
330019658004034,41,130,32
330019658004035,7,13,0
330019658004036,0,2,1
330019658004037,0,0,0
330019658004038,2,2,0
330019658004039,10,21,2
330019658004040,18,48,3
330019658004041,0,0,0
330019658004042,0,0,0
330019658004043,0,0,0
330019658004044,0,0,0
330019658004045,0,1,0
330019658004046,0,0,0
330019658004047,0,0,0
330019658004048,0,0,0
330019658004049,0,0,0
330019658004050,0,0,0
330019658004051,0,0,0
330019658004052,0,0,0
330019658004053,0,0,0
330019658004054,6,15,1
330019658004055,0,0,0
330019658004056,22,99,13
330019658004057,0,0,0
330019658004058,0,0,0
330019658004059,0,0,0
330019658004060,19,46,3
330019658004061,0,0,0
330019658004062,7,24,3
330019658004063,44,104,6
330019658004064,0,0,0
330019658004065,4,9,0
330019658004066,0,0,0
330019658004067,0,0,0
330019658004068,2,9,0
330019658004069,1,4,0
330019658004070,0,0,0
330019658004071,2,2,0
330019658004072,10,28,5
330019658004073,0,0,0
330019658004074,5,15,0
330019658004075,0,0,0
330019658004076,0,0,0
330019658004077,0,0,0
330019658004078,25,66,6
330019658004079,3,3,0
330019658004080,0,0,0
330019658004081,0,0,0
330019658004082,0,0,0
330019658004083,32,85,5
330019658004084,0,0,0
330019658004085,0,0,0
330019658004086,1,2,0
330019658004087,18,48,11
330019658004088,0,0,0
330019658004089,7,26,10
330019658004090,0,0,0
330019658004091,0,0,0
330019658004092,7,13,1
330019658004093,3,4,1
330019658004094,0,0,0
330019659001000,12,47,10
330019659001001,0,2,0
330019659001002,0,0,0
330019659001003,1,8,2
330019659001004,0,0,0
330019659001005,0,0,0
330019659001006,0,2,0
330019659001007,0,0,0
330019659001008,2,6,1
330019659001009,1,35,19
330019659001010,0,0,0
330019659001011,0,0,2
330019659001012,1,14,19
330019659001013,0,0,0
330019659001014,0,0,0
330019659001015,2,5,1
330019659001016,0,0,0
330019659001017,54,166,13
330019659001018,1,3,2
330019659001019,2,2,4
330019659001020,12,15,3
330019659001021,0,0,0
330019659001022,22,48,4
330019659001023,17,44,3
330019659001024,9,35,4
330019659001025,14,30,6
330019659001026,0,0,0
330019659001027,0,0,0
330019659001028,0,6,32
330019659001029,0,12,18
330019659001030,6,23,32
330019659001031,2,4,6
330019659001032,7,10,3
330019659001033,1,10,9
330019659001034,0,3,4
330019659001035,0,4,5
330019659001036,19,33,10
330019659001037,0,8,3
330019659001038,0,0,0
330019659001039,3,10,12
330019659002000,8,31,7
330019659002001,9,32,6
330019659002002,29,76,8
330019659002003,52,121,16
330019659002004,16,14,1
330019659002005,23,74,80
330019659002006,12,38,14
330019659002007,16,41,6
330019659002008,0,0,0
330019659002009,5,7,1
330019659002010,4,4,0
330019659003000,59,138,21
330019659003001,0,0,0
330019659003002,0,0,0
330019659003003,19,47,13
330019659003004,14,52,2
330019659003005,0,0,0
330019659003006,43,45,0
330019659003007,9,27,5
330019659003008,9,32,3
330019659003009,0,0,0
330019659003010,0,0,0
330019659003011,0,0,0
330019659003012,0,0,0
330019659003013,0,37,14
330019659003014,0,12,0
330019659003015,0,0,0
330019659003016,0,2,0
330019659003017,16,35,4
330019659003018,12,30,8
330019659003019,1,9,1
330019659003020,0,0,0
330019659003021,4,10,0
330019659003022,21,87,15
330019659003023,0,0,0
330019659003024,0,0,0
330019659003025,0,0,0
330019659003026,1,2,0
